percentage
59.4
100.0
20.599999999999998
100.0
22.0
100.0
11.0
100.0
0.40404040404040403
100.0
0.20202020202020202
100.0
17.599999999999998
100.0
0.8
100.0
4.6
100.0
0.4
100.0
0.2
100.0
0.4
100.0
0.4
100.0
1.0
100.0
100.0
5.0
12.0
100.0
13.200000000000001
100.0
32.4
100.0
1.6
100.0
12.8
100.0
23.200000000000003
100.0
13.8
100.0
10.6
100.0
28.000000000000004
100.0
20.4
100.0
16.8
100.0
18.8
100.0
1.050420168067227
100.0
100.0
4.831932773109244
27.0
100.0
1.0
100.0
3.8
100.0
0.6
100.0
0.0
100.0
0.0
100.0
5.4
100.0
0.0
100.0
0.2
100.0
22.2
100.0
28.4
100.0
4.3999999999999995
100.0
4.2
100.0
0.0
100.0
0.0
100.0
18.2
100.0
21.8
100.0
36.6
100.0
37.4
100.0
0.2
100.0
1.2
100.0
