percentage
56.8
100.0
59.199999999999996
100.0
59.199999999999996
100.0
34.8
100.0
20.200000000000003
100.0
32.4
100.0
33.2
100.0
37.4
100.0
37.4
100.0
32.2
100.0
24.2
100.0
34.599999999999994
100.0
40.400000000000006
100.0
41.6
100.0
100.0
40.6
52.400000000000006
100.0
52.0
100.0
47.0
100.0
36.6
100.0
48.6
100.0
42.4
100.0
36.4
100.0
2.4
100.0
4.3999999999999995
100.0
18.4
100.0
32.4
100.0
30.4
100.0
32.4
100.0
100.0
0.4
11.799999999999999
100.0
1.6
100.0
15.6
100.0
39.2
100.0
35.4
100.0
1.2
100.0
1.6
100.0
11.0
100.0
6.4
100.0
0.0
100.0
5.4
100.0
35.8
100.0
38.6
100.0
16.8
100.0
