percentage
41.6
100.0
39.0
100.0
52.2
100.0
42.6
100.0
39.6
100.0
38.4
100.0
40.400000000000006
100.0
57.8
100.0
63.6
100.0
59.199999999999996
100.0
50.6
100.0
43.4
100.0
50.6
100.0
53.2
100.0
100.0
52.0
51.6
100.0
48.0
100.0
55.00000000000001
100.0
57.4
100.0
59.199999999999996
100.0
49.8
100.0
49.2
100.0
45.0
100.0
45.2
100.0
37.6
100.0
36.6
100.0
49.8
100.0
63.0
100.0
100.0
60.6
54.6
100.0
54.6
100.0
54.2
100.0
45.6
100.0
48.6
100.0
49.8
100.0
54.0
100.0
61.199999999999996
100.0
65.0
100.0
63.6
100.0
65.4
100.0
59.4
100.0
48.6
100.0
45.4
100.0
50.2
100.0
47.8
100.0
50.0
100.0
56.99999999999999
100.0
53.400000000000006
100.0
57.8
100.0
59.8
100.0
56.99999999999999
100.0
32.800000000000004
100.0
31.6
100.0
35.8
100.0
