percentage
30.599999999999998
100.0
42.6
100.0
50.6
100.0
56.39999999999999
100.0
57.8
100.0
50.0
100.0
50.6
100.0
49.0
100.0
47.4
100.0
53.400000000000006
100.0
57.99999999999999
100.0
55.800000000000004
100.0
50.4
100.0
50.4
100.0
100.0
53.2
56.8
100.0
45.4
100.0
42.6
100.0
44.6
100.0
47.4
100.0
43.4
100.0
36.199999999999996
100.0
37.0
100.0
46.2
100.0
50.8
100.0
48.4
100.0
58.4
100.0
46.6
100.0
100.0
40.0
44.6
100.0
48.4
100.0
45.6
100.0
48.4
100.0
46.6
100.0
54.400000000000006
100.0
60.199999999999996
100.0
61.4
100.0
60.8
100.0
51.6
100.0
56.2
100.0
55.2
100.0
48.0
100.0
40.0
100.0
34.8
100.0
43.8
100.0
47.8
100.0
54.0
100.0
