percentage
41.8
38.6
38.2
22.0
26.400000000000002
25.0
42.6
44.2
46.400000000000006
36.8
47.199999999999996
49.8
37.8
45.800000000000004
47.199999999999996
47.199999999999996
26.200000000000003
36.8
40.6
53.0
47.599999999999994
42.8
55.400000000000006
55.00000000000001
61.8
59.199999999999996
61.8
61.199999999999996
48.6
41.6
55.00000000000001
50.6
45.6
40.8
29.599999999999998
59.199999999999996
