percentage
48.0
58.8
32.800000000000004
14.399999999999999
34.2
38.0
32.4
30.8
41.0
28.000000000000004
52.6
53.0
41.0
47.199999999999996
34.4
2.1999999999999997
3.5999999999999996
31.6
23.200000000000003
0.2
12.4
0.8
41.199999999999996
0.2
1.2
2.1999999999999997
0.0
4.0
39.4
