percentage
30.0
23.799999999999997
38.4
18.4
22.0
28.599999999999998
34.8
32.0
25.4
15.4
0.4
0.4
11.600000000000001
22.8
9.8
0.6
6.4
0.6
30.0
26.0
28.199999999999996
12.2
0.8
5.4
0.0
23.0
25.0
0.0
2.4096385542168677
0.0
3.2
0.8
19.0
41.8
