percentage
56.8
25.4
14.399999999999999
5.0
2.4
28.999999999999996
32.0
41.4
38.0
11.799999999999999
29.4
16.6
4.8
12.4
1.4000000000000001
40.400000000000006
35.8
34.599999999999994
31.2
30.599999999999998
49.4
32.0
1.8779342723004695
6.572769953051644
10.84070796460177
0.0
1.7999999999999998
0.2
40.0
16.6
0.0
4.3999999999999995
16.2
9.2
2.6
22.8
0.0
0.0
