percentage
59.4
10.8
11.0
0.40404040404040403
0.20202020202020202
1.0
4.6
0.4
0.2
0.8
1.0
5.0
12.0
14.000000000000002
1.6
12.8
23.200000000000003
14.799999999999999
28.000000000000004
20.4
16.8
1.8907563025210083
4.831932773109244
27.0
1.0
0.4
0.0
0.0
5.4
0.0
22.2
28.4
4.3999999999999995
0.0
0.0
18.2
21.8
26.400000000000002
0.2
1.2
