percentage
32.0
24.0
37.0
36.4
27.400000000000002
26.200000000000003
35.6
36.0
46.2
16.6
0.0
0.0
0.6
1.4000000000000001
51.0
23.0
14.000000000000002
0.8
5.4
5.0
0.6
30.0
25.4
26.8
37.6
0.0
0.2145922746781116
0.4291845493562232
0.2
30.0
25.0
0.2
0.0
4.705882352941177
0.0
3.5999999999999996
0.6
24.6
62.2
