percentage
82.6
88.8
56.8
18.0
17.4
22.2
13.200000000000001
16.0
14.000000000000002
0.4
1.2
1.0
27.200000000000003
13.600000000000001
0.6944444444444444
0.23148148148148145
11.200000000000001
0.6
0.8
0.2
1.2
2.8000000000000003
9.6
38.4
44.800000000000004
32.4
51.2
24.2
14.2
0.0
0.0
45.4
30.4
24.0
48.0
55.800000000000004
