percentage
44.4
35.6
37.6
42.0
47.8
100.0
40.2
38.4
41.4
43.4
49.4
50.4
54.0
100.0
46.2
40.8
45.800000000000004
41.0
45.4
49.0
42.4
48.6
42.199999999999996
41.6
45.0
43.2
48.6
43.4
100.0
47.199999999999996
41.8
43.4
54.0
100.0
42.4
29.799999999999997
33.800000000000004
100.0
37.2
41.4
30.599999999999998
34.2
100.0
28.000000000000004
35.0
31.2
100.0
40.400000000000006
44.0
38.2
40.0
100.0
42.6
41.6
41.4
52.6
100.0
57.199999999999996
