percentage
56.8
59.199999999999996
59.199999999999996
34.8
20.200000000000003
100.0
32.4
33.2
37.4
37.4
32.2
24.2
34.599999999999994
100.0
40.400000000000006
41.6
40.6
52.400000000000006
52.0
47.0
36.6
48.6
42.4
36.4
2.4
4.3999999999999995
18.4
32.4
100.0
30.4
32.4
0.4
11.799999999999999
100.0
1.6
15.6
39.2
100.0
35.4
1.2
1.6
11.0
100.0
6.4
0.0
5.4
100.0
35.8
38.6
16.8
