percentage
41.6
39.0
52.2
42.6
39.6
100.0
38.4
40.400000000000006
57.8
63.6
59.199999999999996
50.6
43.4
100.0
50.6
53.2
52.0
51.6
48.0
55.00000000000001
57.4
59.199999999999996
49.8
49.2
45.0
45.2
37.6
36.6
100.0
49.8
63.0
60.6
54.6
100.0
54.6
54.2
45.6
100.0
48.6
49.8
54.0
61.199999999999996
100.0
65.0
63.6
65.4
100.0
59.4
48.6
45.4
50.2
100.0
47.8
50.0
56.99999999999999
53.400000000000006
100.0
57.8
59.8
56.99999999999999
32.800000000000004
31.6
35.8
