percentage
59.4
20.599999999999998
22.0
11.0
0.40404040404040403
100.0
0.20202020202020202
17.599999999999998
0.8
4.6
0.4
0.2
0.4
100.0
0.4
1.0
5.0
12.0
13.200000000000001
32.4
1.6
12.8
23.200000000000003
13.8
10.6
28.000000000000004
20.4
16.8
100.0
18.8
1.050420168067227
4.831932773109244
27.0
100.0
1.0
3.8
0.6
100.0
0.0
0.0
5.4
0.0
100.0
0.2
22.2
28.4
100.0
4.3999999999999995
4.2
0.0
0.0
100.0
18.2
21.8
36.6
37.4
100.0
0.2
1.2
